Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg;Estacao
29/06/2025;01:10;22.24;59.38;1016.35;21.37;12.75;153.41;8.96;7.13;4.68;158.81;232.9;A;
29/06/2025;01:20;28.94;81.11;1021.58;20.51;12.67;888.28;2.94;6.85;5.55;300.99;304.25;A;
29/06/2025;01:30;12.28;75.18;1014.45;23.52;13.18;722.92;6.57;0.5;4.94;77.83;198.89;A;
29/06/2025;01:40;23.38;61.13;1020.95;18.04;13.01;167.07;3.34;6.12;7.01;222.89;249.43;A;
29/06/2025;01:50;21.21;69.52;1022.14;23.36;12.98;689.99;0.71;8.13;8.21;19.77;224.57;A;
29/06/2025;02:00;24.35;38.73;1015.84;21.31;12.8;547.16;4.75;3.27;3.74;306.91;280.66;A;
29/06/2025;02:10;19.92;66.37;1019.79;23.38;12.75;34.43;11.53;2.73;7.51;176.92;159.1;A;
29/06/2025;02:20;30.55;52.48;1007.73;23.56;12.58;898.47;3.32;7.8;3.03;215.17;73.14;A;
29/06/2025;02:30;24.36;86.73;1019.34;26.59;13.12;696.89;9.45;0.26;7.63;283.13;69.86;A;
29/06/2025;02:40;11.57;70.72;1023.98;28.48;13.09;593.29;5.72;5.64;0.68;348.74;289.76;A;
29/06/2025;02:50;14.61;81.07;1015.16;22.91;12.62;330.86;11.35;1.04;0.84;167.19;68.69;A;
29/06/2025;03:00;17.35;38.21;1016.28;41.08;12.66;473.07;10.46;5.36;3.38;185.92;104.19;A;
29/06/2025;03:10;20.64;32.91;1016.92;25.91;12.99;400.52;0.55;4.69;6.02;188.08;130.28;A;
29/06/2025;03:20;20.61;83.97;1018.81;27.1;12.54;423.96;11.19;9.28;8.51;244.32;149.53;A;
29/06/2025;03:30;12.71;63.66;1014.86;32.69;12.62;501.04;6.86;4.72;4.82;318.29;7.76;A;
29/06/2025;03:40;27.5;37.22;1015.99;23.28;13.15;751.52;12.0;4.82;0.9;280.26;160.15;A;
29/06/2025;03:50;23.6;33.04;1019.02;26.4;12.56;276.79;0.6;9.47;9.86;74.61;43.56;A;
29/06/2025;04:00;27.07;82.35;1009.72;17.73;13.15;862.85;1.66;5.42;6.07;226.22;136.2;A;
29/06/2025;04:10;12.66;79.06;1022.82;23.2;12.9;313.8;6.24;5.22;3.64;281.56;344.42;A;
29/06/2025;04:20;34.18;34.8;1015.87;26.19;12.61;763.44;3.89;9.28;1.61;267.77;175.51;A;
29/06/2025;04:30;17.31;34.58;1010.17;25.45;12.68;700.76;8.14;0.62;5.6;18.59;115.91;A;
29/06/2025;04:40;22.35;86.86;1014.44;23.8;12.75;158.89;5.54;7.97;4.71;240.87;233.82;A;
29/06/2025;04:50;17.83;63.69;1026.84;23.7;13.1;505.75;5.93;3.8;8.86;3.08;123.98;A;
29/06/2025;05:00;29.24;45.72;1015.6;29.31;13.18;427.88;8.94;6.36;6.37;117.86;0.54;A;
29/06/2025;05:10;23.04;80.58;1014.75;24.15;12.54;763.05;8.29;8.22;8.78;77.68;256.59;A;
29/06/2025;05:20;11.61;36.09;1017.4;26.29;13.12;817.44;5.14;8.64;1.63;119.7;76.49;A;
29/06/2025;05:30;31.72;59.63;1006.26;22.76;12.67;723.72;5.21;4.0;6.75;0.72;357.48;A;
29/06/2025;05:40;14.97;39.17;1020.64;28.67;13.07;219.33;7.96;7.22;1.02;24.06;107.56;A;
29/06/2025;05:50;19.95;41.36;1019.23;28.69;12.69;104.8;6.15;5.19;3.85;310.29;214.9;A;
29/06/2025;06:00;32.36;46.94;1010.62;23.53;13.02;727.61;1.81;1.34;2.86;17.54;98.06;A;
29/06/2025;06:10;18.76;84.91;1011.48;21.75;13.09;889.82;1.67;2.46;0.14;154.17;220.86;A;
29/06/2025;06:20;16.73;41.18;1003.98;28.67;12.78;431.58;10.9;7.54;3.42;90.19;129.99;A;
29/06/2025;06:30;19.98;43.42;1016.32;25.21;13.04;398.6;1.33;3.74;7.61;30.11;22.96;A;
29/06/2025;06:40;32.32;78.2;1010.03;30.05;12.67;181.4;3.64;6.05;1.65;25.56;165.59;A;
29/06/2025;06:50;24.53;60.37;1020.27;23.2;12.79;892.87;11.12;5.73;0.3;222.82;25.84;A;
29/06/2025;07:00;16.56;62.86;1007.39;29.72;13.17;853.75;1.59;3.0;4.88;324.86;39.92;A;
29/06/2025;07:10;19.91;56.99;1022.29;22.62;13.09;654.65;8.2;1.35;5.96;65.15;108.31;A;
29/06/2025;07:20;20.52;83.63;1015.43;15.5;12.69;303.77;3.86;9.77;8.63;288.89;304.95;A;
29/06/2025;07:30;18.12;35.1;1015.23;26.77;12.54;600.14;3.3;2.73;2.0;357.03;280.44;A;
29/06/2025;07:40;23.69;77.44;1004.77;24.84;12.91;435.99;11.83;2.01;1.18;304.24;201.61;A;
29/06/2025;07:50;22.95;57.85;1012.31;26.77;12.59;891.67;8.21;9.23;6.21;23.62;239.8;A;
29/06/2025;08:00;31.99;85.38;1013.52;27.52;12.67;554.43;10.04;3.43;7.68;12.06;308.93;A;
29/06/2025;08:10;25.43;59.7;1023.73;26.63;12.89;44.74;9.63;5.27;2.58;305.98;325.81;A;
29/06/2025;08:20;18.07;75.15;1024.66;25.43;13.08;625.7;0.28;5.32;7.47;210.11;281.69;A;
29/06/2025;08:30;26.52;86.82;1013.74;19.9;12.99;298.36;11.66;0.4;3.05;64.39;165.52;A;
29/06/2025;08:40;24.07;76.0;1010.86;27.94;12.51;652.57;5.59;5.81;0.27;194.49;275.27;A;
29/06/2025;08:50;25.9;61.39;1016.85;18.66;13.04;833.74;11.61;0.72;6.18;87.15;176.74;A;
29/06/2025;09:00;32.03;57.9;1012.39;22.2;13.14;692.76;1.14;3.91;3.2;270.66;349.36;A;
29/06/2025;09:10;18.69;74.57;1008.19;26.39;12.64;124.24;0.57;3.49;1.74;297.67;340.45;A;
29/06/2025;09:20;26.64;63.45;1021.07;19.95;12.85;681.62;1.27;8.04;1.18;242.17;65.21;A;
29/06/2025;09:30;27.54;70.46;1015.02;17.83;12.56;230.27;7.73;4.94;8.2;99.85;119.82;A;
29/06/2025;09:40;21.01;46.7;1013.09;31.54;13.11;176.88;11.97;7.27;6.44;202.36;354.8;A;
29/06/2025;09:50;10.23;70.75;1020.93;25.0;12.96;71.95;0.03;3.05;7.93;217.98;332.21;A;
29/06/2025;10:00;25.13;46.43;1010.39;19.68;13.07;636.99;10.59;1.63;1.78;245.97;42.31;A;
29/06/2025;10:10;21.83;68.46;1022.15;24.98;12.54;749.58;9.73;5.73;5.38;325.29;186.27;A;
29/06/2025;10:20;19.28;47.62;1009.34;24.44;12.56;874.32;7.26;5.52;1.11;131.51;265.82;A;
29/06/2025;10:30;21.09;51.46;1015.44;19.2;12.69;776.61;11.1;7.12;4.78;244.51;123.64;A;
29/06/2025;10:40;28.62;41.55;1010.31;27.45;13.12;396.27;8.99;8.39;2.46;30.61;203.82;A;
29/06/2025;10:50;23.25;82.09;1017.32;29.34;12.56;533.66;3.9;1.39;2.05;122.74;0.09;A;
29/06/2025;11:00;24.02;78.67;1011.96;25.46;12.61;818.73;3.25;7.69;8.63;198.76;124.5;A;
29/06/2025;11:10;17.73;42.26;1013.59;30.4;13.12;570.84;10.5;3.66;9.32;14.29;200.1;A;
29/06/2025;11:20;24.47;34.75;1011.66;27.93;12.81;534.97;7.69;2.15;6.75;340.76;164.36;A;
29/06/2025;11:30;24.2;84.55;1005.21;18.22;12.74;270.17;4.42;9.56;6.75;306.84;237.51;A;
29/06/2025;11:40;12.69;50.8;1014.89;23.69;12.95;638.34;3.8;4.88;4.66;101.86;125.24;A;
29/06/2025;11:50;19.64;56.52;1015.76;24.4;12.59;112.42;7.74;7.98;5.83;95.06;177.24;A;
29/06/2025;12:00;15.24;58.46;1016.05;26.16;13.2;553.46;0.52;2.75;5.89;342.69;63.06;A;
29/06/2025;12:10;15.34;81.49;1020.52;22.5;13.16;89.97;9.43;2.99;3.66;235.01;26.51;A;
29/06/2025;12:20;28.81;45.56;1018.34;27.92;12.78;784.59;8.32;2.17;6.1;222.24;292.01;A;
29/06/2025;12:30;17.48;35.22;1017.02;15.23;12.85;573.72;8.46;8.66;2.19;312.32;133.23;A;
29/06/2025;12:40;29.34;70.85;1013.71;27.41;13.11;538.5;8.36;1.24;5.44;127.23;160.3;A;
29/06/2025;12:50;18.38;76.8;1013.68;22.35;12.78;448.46;9.66;1.15;6.91;304.53;84.31;A;
29/06/2025;13:00;30.25;45.62;1015.72;28.61;12.6;21.46;11.3;8.1;3.96;357.8;57.3;A;
29/06/2025;13:10;28.01;38.48;1015.36;19.46;12.91;84.69;10.17;3.68;9.92;288.33;273.03;A;
29/06/2025;13:20;19.57;40.4;1015.28;23.62;12.62;821.09;5.15;9.14;7.97;50.86;154.74;A;
29/06/2025;13:30;18.27;69.6;1008.11;13.93;12.65;470.45;5.08;0.23;8.11;274.1;237.66;A;
29/06/2025;13:40;28.11;52.61;999.55;25.55;12.76;599.64;1.86;8.17;0.06;75.72;47.15;A;
29/06/2025;13:50;20.73;66.72;1021.5;27.81;13.13;43.12;5.27;2.5;4.06;178.56;163.9;A;
29/06/2025;14:00;28.61;78.98;1020.4;21.31;12.71;769.86;8.2;2.49;9.46;171.72;40.5;A;
29/06/2025;14:10;25.75;88.44;1012.33;18.29;12.97;307.77;2.9;3.76;3.63;182.83;224.41;A;
29/06/2025;14:20;21.93;82.43;1018.61;30.66;12.73;266.59;2.04;5.83;0.17;73.29;125.49;A;
29/06/2025;14:30;23.28;84.78;1016.55;18.52;13.16;561.56;1.6;1.86;5.59;103.94;173.11;A;
29/06/2025;14:40;24.32;52.14;1018.29;24.21;12.58;671.02;8.42;7.75;2.91;280.77;56.93;A;
29/06/2025;14:50;20.93;50.64;1008.71;27.39;12.93;459.93;4.07;5.52;7.46;281.85;333.22;A;
29/06/2025;15:00;19.59;55.29;1013.14;28.79;12.99;341.49;0.94;3.58;0.29;274.8;100.76;A;
29/06/2025;15:10;29.42;48.91;1012.28;25.86;13.04;661.18;7.98;6.77;6.69;55.06;212.66;A;
29/06/2025;15:20;13.04;78.63;1016.91;19.27;13.15;574.01;8.95;9.15;9.01;250.49;176.97;A;
29/06/2025;15:30;20.92;43.99;1017.08;21.75;12.71;403.07;8.55;0.87;4.92;68.56;318.68;A;
29/06/2025;15:40;19.59;52.43;1015.53;14.01;12.86;145.78;10.46;5.54;6.19;99.94;48.04;A;
29/06/2025;15:50;25.81;40.54;1014.17;25.06;13.02;516.7;3.42;8.73;9.94;58.53;194.4;A;
29/06/2025;16:00;25.57;86.97;1016.33;24.56;13.0;365.01;9.24;9.86;1.26;182.07;79.96;A;
29/06/2025;16:10;23.88;65.04;1008.49;21.86;12.54;133.82;7.38;3.67;9.41;19.3;244.93;A;
29/06/2025;16:20;19.75;58.54;1009.13;30.07;12.87;663.91;4.44;1.51;2.88;302.43;100.56;A;
29/06/2025;16:30;12.63;57.26;1014.01;22.87;12.86;407.64;6.52;5.81;0.85;340.65;104.07;A;
29/06/2025;16:40;24.58;81.97;1022.85;27.04;12.9;788.78;8.01;7.31;8.05;187.2;55.7;A;
29/06/2025;16:50;21.09;75.86;1009.06;18.48;13.15;147.82;9.77;0.51;2.9;207.95;90.55;A;
29/06/2025;17:00;28.19;32.28;1014.38;19.14;12.66;147.81;4.13;4.43;7.8;244.05;342.73;A;
29/06/2025;17:10;28.09;76.53;1012.11;24.08;12.97;594.36;1.28;1.36;5.7;7.32;114.95;A;
29/06/2025;17:20;25.06;30.08;1019.15;22.1;13.12;526.55;10.01;9.47;4.19;219.96;172.86;A;
29/06/2025;17:30;27.77;62.93;1011.02;25.8;12.64;658.69;6.52;0.19;4.16;68.2;40.71;A;
29/06/2025;17:40;17.64;61.34;1018.36;18.79;12.68;788.48;1.96;4.49;2.86;106.37;241.26;A;
29/06/2025;17:50;13.68;85.47;1010.88;25.54;13.17;113.31;5.53;0.26;4.33;265.27;55.21;A;
29/06/2025;18:00;28.45;60.96;1016.32;27.89;12.97;634.26;10.96;0.8;3.71;98.64;147.5;A;
29/06/2025;18:10;17.42;77.09;1016.81;17.86;13.15;744.59;1.08;6.68;9.01;260.43;117.61;A;
29/06/2025;18:20;21.93;62.33;1007.72;23.97;13.04;124.82;1.28;8.38;5.57;40.23;112.98;A;
29/06/2025;18:30;32.82;60.22;1019.66;26.81;13.15;320.89;4.41;1.91;7.61;167.79;224.62;A;
29/06/2025;18:40;29.69;77.5;1016.13;22.46;12.55;485.26;6.81;1.93;9.11;195.17;322.23;A;
29/06/2025;18:50;21.2;89.06;1019.31;27.17;12.56;731.89;4.09;7.97;8.21;41.97;70.04;A;
29/06/2025;19:00;18.71;85.61;1011.04;24.8;13.01;214.55;6.63;4.57;7.74;147.43;69.31;A;
29/06/2025;19:10;26.55;48.04;1014.03;26.36;12.56;308.08;3.53;1.47;2.01;257.82;332.85;A;
29/06/2025;19:20;14.35;76.36;1000.65;30.72;12.92;575.8;5.63;7.13;9.64;280.78;206.05;A;
29/06/2025;19:30;30.22;85.05;1019.22;14.9;12.95;261.75;2.88;2.05;5.16;262.02;222.31;A;
29/06/2025;19:40;29.98;72.09;1019.74;25.22;13.13;357.56;7.2;3.14;8.84;85.04;343.0;A;
29/06/2025;19:50;9.58;71.4;1010.12;22.75;12.69;379.1;0.48;1.51;7.4;255.62;163.49;A;
29/06/2025;20:00;31.13;41.53;1008.41;27.65;12.7;304.27;0.89;8.37;3.23;41.88;238.95;A;
29/06/2025;20:10;26.09;71.29;1014.03;23.53;12.67;280.93;7.28;2.96;9.07;106.23;235.23;A;
29/06/2025;20:20;17.65;45.73;1019.41;18.04;13.07;548.3;0.78;5.7;4.72;175.3;14.68;A;
29/06/2025;20:30;15.51;49.98;1020.01;25.01;12.88;378.47;7.62;9.96;8.19;177.68;224.21;A;
29/06/2025;20:40;21.75;67.92;1013.12;25.88;12.69;451.93;8.96;9.31;0.68;188.85;274.47;A;
29/06/2025;20:50;28.13;51.63;1007.54;26.54;12.75;210.49;8.41;4.99;8.02;357.78;307.18;A;
29/06/2025;21:00;21.72;53.71;1002.35;25.45;12.69;284.28;1.62;9.71;0.1;18.08;346.28;A;
29/06/2025;21:10;20.59;62.8;1007.51;25.27;13.13;805.11;11.81;5.64;8.11;259.19;65.46;A;
29/06/2025;21:20;12.4;53.23;1015.49;21.28;12.55;367.54;4.37;9.15;8.02;310.8;135.67;A;
29/06/2025;21:30;20.72;51.1;1011.21;29.35;12.73;510.86;3.65;1.52;6.64;359.86;75.14;A;
29/06/2025;21:40;21.97;72.1;1011.24;21.4;12.97;140.03;5.61;1.04;2.88;184.75;104.98;A;
29/06/2025;21:50;21.45;55.9;1009.84;25.36;12.72;446.62;0.84;7.82;9.08;62.78;77.08;A;
29/06/2025;22:00;19.74;67.43;1014.29;24.42;12.82;178.93;2.41;0.19;3.57;131.64;101.39;A;
29/06/2025;22:10;27.65;81.15;1019.32;28.78;12.68;209.22;6.33;0.69;8.77;91.84;332.44;A;
29/06/2025;22:20;21.69;62.69;1012.57;24.4;12.93;858.59;8.16;3.45;1.89;5.07;156.81;A;
29/06/2025;22:30;23.23;68.92;1008.95;26.76;12.77;628.26;11.45;8.36;1.11;138.43;30.61;A;
29/06/2025;22:40;14.3;58.56;1008.21;23.06;12.91;747.81;0.18;5.62;5.06;146.24;165.7;A;
29/06/2025;22:50;22.87;69.34;1011.85;17.29;13.02;763.66;1.85;6.43;3.15;242.28;178.12;A;
29/06/2025;23:00;28.49;68.07;1008.75;24.0;12.68;620.43;7.64;3.71;6.2;265.61;10.31;A;
29/06/2025;23:10;28.11;89.05;1014.25;19.31;13.01;185.23;7.03;1.99;2.46;152.1;106.62;A;
29/06/2025;23:20;20.1;89.76;1020.77;23.66;12.66;683.23;11.98;1.51;5.15;337.24;34.08;A;
29/06/2025;23:30;18.87;47.17;1012.25;19.88;12.93;252.27;8.87;4.79;9.34;69.3;113.41;A;
29/06/2025;23:40;20.76;62.22;1013.66;23.67;12.86;772.11;11.34;0.12;2.37;315.5;203.49;A;
29/06/2025;23:50;26.04;31.0;1010.17;34.24;12.91;471.94;11.04;9.38;0.17;210.53;278.31;A;
30/06/2025;00:00;20.64;35.77;1024.25;23.88;12.83;316.38;8.85;5.97;9.51;156.56;197.44;A;
01/04/2025;00:00;17.38;79.15;1020.28;19.55;12.53;444.09;6.68;6.3;0.1;177.69;338.87;B;
01/04/2025;00:10;22.22;87.56;1011.37;28.39;13.2;515.38;4.79;5.4;3.87;65.54;263.42;B;
01/04/2025;00:20;12.04;80.34;1008.99;27.33;13.14;236.87;10.84;7.45;7.4;189.57;79.3;B;
01/04/2025;00:30;15.23;36.07;1018.8;22.5;12.66;370.33;5.6;3.51;3.06;208.5;112.53;B;
01/04/2025;00:40;22.13;52.04;1020.66;19.17;13.09;24.51;1.81;2.13;8.68;126.32;87.69;B;
01/04/2025;00:50;14.52;38.45;1022.14;24.84;13.07;567.28;11.81;7.02;2.87;110.94;311.14;B;
01/04/2025;01:00;6.82;74.82;1006.8;22.79;12.55;232.78;2.21;8.82;4.66;78.67;340.13;B;
01/04/2025;01:10;20.57;30.58;1018.18;19.84;12.94;569.57;1.71;6.87;6.52;238.67;18.62;B;
01/04/2025;01:20;28.91;36.37;1022.95;28.25;13.16;539.36;9.71;7.69;3.42;351.23;20.12;B;
01/04/2025;01:30;12.63;56.25;1016.92;21.58;12.72;652.55;9.45;1.24;0.68;349.19;271.15;B;
01/04/2025;01:40;25.79;76.37;1025.24;24.55;12.76;579.77;9.59;1.24;1.88;266.08;296.0;B;
01/04/2025;01:50;27.9;61.26;1019.75;25.24;12.97;389.46;5.45;6.51;2.62;116.59;24.75;B;
01/04/2025;02:00;19.41;84.48;1015.09;17.36;12.94;795.56;2.3;0.59;2.98;304.41;257.72;B;
01/04/2025;02:10;33.91;84.0;1012.66;20.14;12.6;77.16;8.8;5.02;6.25;71.21;202.86;B;
01/04/2025;02:20;16.31;57.53;1010.71;24.11;12.72;300.19;5.09;0.0;5.0;293.64;266.79;B;
01/04/2025;02:30;19.74;59.77;1012.24;18.26;13.13;248.47;0.14;6.0;0.52;212.09;232.26;B;
01/04/2025;02:40;22.5;30.72;1013.31;24.34;13.14;102.08;11.99;4.95;7.11;288.03;148.79;B;
01/04/2025;02:50;10.46;56.23;1013.79;29.03;12.88;193.46;3.15;3.39;3.4;115.79;231.67;B;
01/04/2025;03:00;28.47;33.39;1014.83;25.1;12.69;769.24;0.55;1.17;4.99;17.03;46.03;B;
01/04/2025;03:10;10.34;48.57;1016.81;18.03;12.64;99.62;6.55;9.64;4.47;146.91;269.57;B;
01/04/2025;03:20;24.31;84.07;1011.64;27.52;13.19;705.29;5.17;4.23;9.02;263.04;18.8;B;
01/04/2025;03:30;14.31;75.61;1022.31;24.82;12.86;440.52;11.69;8.74;5.66;291.48;347.02;B;
01/04/2025;03:40;19.22;84.07;1005.95;20.73;13.19;493.15;8.19;9.28;2.43;5.52;178.76;B;
01/04/2025;03:50;38.87;47.31;1010.42;24.78;13.04;359.29;5.2;3.68;1.28;24.38;91.81;B;
01/04/2025;04:00;23.47;73.77;1015.92;27.65;13.18;648.61;11.41;6.44;7.46;281.39;220.11;B;
01/04/2025;04:10;15.44;72.85;1011.18;25.05;12.91;387.02;6.95;8.35;0.94;23.22;294.04;B;
01/04/2025;04:20;34.24;62.16;1013.73;22.68;12.99;892.13;3.66;0.35;0.59;262.66;196.88;B;
01/04/2025;04:30;12.24;81.85;1012.63;33.47;12.58;341.37;4.45;2.26;2.63;307.24;225.22;B;
01/04/2025;04:40;17.62;43.94;1018.81;32.47;12.94;474.49;0.57;1.47;0.24;224.82;274.23;B;
01/04/2025;04:50;17.24;35.17;1014.96;24.97;12.56;785.62;6.67;9.13;2.41;49.88;7.78;B;
01/04/2025;05:00;27.37;50.0;1026.09;31.57;12.91;88.3;10.66;5.0;0.61;151.13;356.25;B;
01/04/2025;05:10;20.94;81.08;1011.62;31.7;12.63;819.54;7.95;3.06;3.81;110.98;162.54;B;
01/04/2025;05:20;16.8;56.76;1008.25;27.91;12.83;754.73;7.63;2.61;4.36;270.82;227.63;B;
01/04/2025;05:30;25.35;53.06;1011.39;22.26;12.54;443.83;6.37;9.69;5.99;6.84;351.65;B;
01/04/2025;05:40;18.52;59.42;1011.25;21.61;12.66;646.83;3.7;9.53;2.95;253.6;32.48;B;
01/04/2025;05:50;24.68;41.41;1014.12;20.24;12.69;790.5;9.88;9.65;5.06;326.45;244.51;B;
01/04/2025;06:00;22.54;56.62;1014.01;23.84;12.54;430.32;2.11;6.3;8.24;63.41;298.97;B;
01/04/2025;06:10;29.94;37.37;1008.03;26.58;12.57;821.03;7.85;7.04;7.14;341.79;62.15;B;
01/04/2025;06:20;17.65;51.34;1014.2;26.38;13.1;58.55;5.82;1.3;7.28;190.48;107.68;B;
01/04/2025;06:30;29.06;86.5;1005.88;21.82;12.68;864.99;3.39;6.23;0.3;265.62;269.51;B;
01/04/2025;06:40;3.35;35.56;1021.75;27.62;13.15;895.19;8.34;5.14;3.98;232.45;39.67;B;
01/04/2025;06:50;26.98;45.77;1008.55;13.91;12.88;4.33;0.85;7.64;7.19;266.71;103.11;B;
01/04/2025;07:00;13.15;32.69;1012.24;21.99;12.84;873.76;2.56;5.11;5.3;67.23;152.48;B;
01/04/2025;07:10;17.51;85.01;1017.88;22.77;13.18;177.06;0.4;3.73;9.95;297.04;208.45;B;
01/04/2025;07:20;26.36;86.65;1024.3;26.86;12.69;309.78;5.03;2.58;8.68;99.3;161.87;B;
01/04/2025;07:30;17.75;37.41;1012.83;25.01;12.75;738.18;1.01;8.72;6.23;131.79;158.87;B;
01/04/2025;07:40;9.32;89.5;1025.79;25.02;13.06;732.87;6.45;1.3;7.56;153.19;281.05;B;
01/04/2025;07:50;15.78;58.6;1005.08;20.8;12.93;698.45;5.76;6.71;6.98;73.5;316.27;B;
01/04/2025;08:00;28.11;69.24;1009.27;18.34;12.8;158.34;4.52;7.65;1.78;190.55;309.39;B;
01/04/2025;08:10;19.94;85.08;1014.63;20.22;12.55;888.48;11.45;2.57;4.84;298.66;64.18;B;
01/04/2025;08:20;23.23;84.74;1016.49;23.27;12.93;552.33;1.52;8.08;4.8;29.31;266.4;B;
01/04/2025;08:30;23.55;82.36;1013.5;22.51;12.95;770.07;11.96;1.61;9.2;189.02;186.01;B;
01/04/2025;08:40;21.92;67.03;1012.14;23.47;12.55;859.23;8.13;3.66;9.26;300.65;124.07;B;
01/04/2025;08:50;24.03;61.54;1007.19;31.78;13.05;655.93;0.71;8.43;9.11;21.94;144.49;B;
01/04/2025;09:00;17.38;57.08;1011.25;14.3;12.97;230.52;9.64;4.35;5.2;68.26;13.04;B;
01/04/2025;09:10;20.78;88.83;1016.92;31.03;12.78;580.05;6.61;0.57;3.89;59.27;97.97;B;
01/04/2025;09:20;21.23;54.32;1015.06;24.07;12.82;834.86;6.79;1.1;4.89;45.6;63.46;B;
01/04/2025;09:30;23.23;63.81;1017.17;21.64;12.71;90.73;5.68;7.98;2.13;356.14;25.93;B;
01/04/2025;09:40;23.63;65.62;1021.76;18.63;13.03;77.58;3.87;6.82;3.87;140.07;354.68;B;
01/04/2025;09:50;18.91;75.04;1021.23;28.75;12.69;251.3;7.48;8.88;9.18;169.31;276.96;B;
01/04/2025;10:00;27.58;58.5;1020.43;24.32;13.19;78.43;10.07;4.24;6.59;98.41;238.68;B;
01/04/2025;10:10;21.76;87.62;1012.89;29.44;12.82;231.59;10.83;3.82;6.92;7.87;226.18;B;
01/04/2025;10:20;18.05;83.69;1011.52;19.99;13.02;608.71;5.31;7.22;4.04;171.27;208.95;B;
01/04/2025;10:30;21.91;77.6;1012.01;29.37;12.64;738.97;1.28;5.33;9.82;282.6;96.05;B;
01/04/2025;10:40;31.0;55.94;1022.39;23.04;12.66;303.8;7.06;7.47;0.61;38.38;265.31;B;
01/04/2025;10:50;21.14;42.24;1018.65;19.19;13.06;449.15;5.28;9.89;3.37;202.36;142.95;B;
01/04/2025;11:00;23.3;74.58;1017.07;26.69;12.96;202.99;0.66;9.34;2.9;99.28;96.4;B;
01/04/2025;11:10;18.57;60.3;1017.18;22.94;13.19;804.92;7.21;4.93;1.35;186.33;250.71;B;
01/04/2025;11:20;15.16;41.82;1016.34;25.42;12.68;619.72;5.97;1.5;8.52;166.15;314.38;B;
01/04/2025;11:30;24.44;78.87;1014.76;28.14;12.6;884.43;4.65;0.33;9.03;132.45;230.1;B;
01/04/2025;11:40;24.37;73.54;1005.91;24.15;12.79;579.24;10.78;5.71;9.98;128.59;8.77;B;
01/04/2025;11:50;26.19;71.65;1015.34;26.02;12.95;861.88;1.09;0.64;2.82;334.67;136.67;B;
01/04/2025;12:00;18.95;39.75;1015.18;24.82;12.84;256.63;8.51;3.63;9.34;222.92;320.49;B;
01/04/2025;12:10;30.31;80.77;1024.21;22.99;12.8;594.91;3.91;2.05;9.52;265.2;39.47;B;
01/04/2025;12:20;30.35;88.24;1014.6;29.52;12.94;373.82;3.78;7.61;0.11;155.58;150.99;B;
01/04/2025;12:30;24.54;31.91;1016.41;24.53;13.09;344.94;11.82;2.9;7.04;83.1;278.76;B;
01/04/2025;12:40;24.14;72.97;1016.56;22.01;13.08;523.64;3.22;9.09;6.16;313.74;230.26;B;
01/04/2025;12:50;31.46;84.47;1008.25;23.2;13.12;850.52;0.25;1.68;5.34;148.86;119.01;B;
01/04/2025;13:00;19.81;56.43;1018.75;25.45;12.76;224.52;10.15;9.31;0.38;135.54;3.1;B;
01/04/2025;13:10;21.25;77.26;1021.23;22.96;12.61;4.07;1.17;6.74;6.8;84.8;184.14;B;
01/04/2025;13:20;14.33;57.54;1008.26;21.6;13.18;609.8;8.95;3.65;2.8;130.36;98.95;B;
01/04/2025;13:30;16.62;50.73;1009.07;23.66;12.59;768.99;4.5;4.08;2.61;7.19;121.42;B;
01/04/2025;13:40;28.77;58.85;1011.15;28.95;12.84;520.38;5.37;8.42;7.27;25.95;172.05;B;
01/04/2025;13:50;28.04;80.39;1014.03;20.5;13.2;342.49;3.03;0.88;7.76;259.84;32.19;B;
01/04/2025;14:00;27.06;62.0;1016.26;25.18;12.98;126.91;9.4;0.84;7.85;18.92;101.37;B;
01/04/2025;14:10;13.55;79.06;1014.27;25.69;13.06;855.69;7.89;1.38;8.17;253.26;168.33;B;
01/04/2025;14:20;38.39;32.8;1010.01;24.58;13.05;29.39;7.65;7.4;2.34;29.15;340.92;B;
01/04/2025;14:30;19.87;55.52;1009.67;27.33;13.11;350.95;6.57;7.25;0.33;36.43;338.4;B;
01/04/2025;14:40;22.39;48.81;1015.08;31.44;12.94;458.28;2.81;8.9;8.04;106.38;21.74;B;
01/04/2025;14:50;27.47;32.44;1012.77;23.44;12.6;250.65;0.68;0.05;2.95;135.18;256.6;B;
01/04/2025;15:00;27.87;42.4;1011.22;23.28;13.05;668.69;4.37;6.9;2.32;14.05;340.08;B;
01/04/2025;15:10;17.56;57.93;1011.67;23.91;12.66;125.39;10.48;7.15;6.02;283.4;83.53;B;
01/04/2025;15:20;25.41;47.88;1011.3;22.53;12.9;133.08;6.07;7.51;2.86;118.07;201.51;B;
01/04/2025;15:30;18.35;53.58;1026.55;24.88;13.14;593.67;8.34;1.66;3.99;329.56;172.25;B;
01/04/2025;15:40;25.03;79.54;1018.33;19.55;12.51;733.73;6.78;5.32;4.51;13.06;287.81;B;
01/04/2025;15:50;21.3;89.47;1008.99;30.71;12.78;402.6;1.56;7.4;4.1;320.65;198.11;B;
01/04/2025;16:00;20.37;60.81;1008.79;22.22;12.89;418.49;9.66;4.2;8.2;103.25;352.61;B;
